60.48285842;15.41822791;167;50;62;16:27:25
60.48293889;15.41845858;168;54;61;16:27:26
60.48302472;15.41871071;168;55;61;16:27:27
60.48309982;15.41895211;168;59;62;16:27:28
60.48316419;15.41920424;169;61;62;16:27:29
60.48322856;15.41945636;169;62;61;16:27:30
60.48328757;15.41970849;170;63;59;16:27:31
60.48334658;15.41995525;170;65;58;16:27:32
60.4833895;15.42020202;170;70;55;16:27:33
60.48342705;15.42044342;171;74;52;16:27:35
60.48345387;15.42066872;170;76;50;16:27:35
60.4834646;15.42087257;170;83;41;16:27:37
60.48347533;15.42104423;170;85;36;16:27:37
60.48346996;15.42117298;170;93;28;16:27:39
60.4834646;15.42128563;170;97;25;16:27:39
60.48344314;15.42140365;170;110;25;16:27:40
60.48341632;15.42153776;170;117;32;16:27:42
60.4833734;15.42168796;170;120;38;16:27:42
60.48331976;15.42185426;170;124;41;16:27:44
60.48326075;15.42202055;170;126;44;16:27:45
60.48319638;15.42220831;170;126;49;16:27:46
60.48311591;15.42241216;170;129;55;16:27:47
60.48302472;15.42262137;170;130;60;16:27:48
60.48292816;15.42284131;170;132;62;16:27:49
60.48282623;15.42305589;170;132;63;16:27:50
60.48271894;15.42329192;170;133;67;16:27:51
60.48261166;15.42352259;170;133;69;16:27:52
60.482499;15.42376399;170;133;72;16:27:53
60.48237562;15.42402148;170;132;74;16:27:54
60.48225224;15.42428434;170;133;76;16:27:55
60.48212886;15.42454183;170;133;77;16:27:56
60.48201084;15.42479932;170;133;76;16:27:57
60.48188746;15.42506218;170;133;77;16:27:58
60.48175871;15.42533576;170;133;79;16:27:59
60.48163533;15.42560399;170;133;79;16:28:00
60.48150659;15.42587221;170;133;80;16:28:01
60.4813832;15.42614043;169;133;81;16:28:02
60.48124909;15.42641938;168;132;83;16:28:03
60.48112035;15.42671442;168;132;85;16:28:04
60.48098087;15.42702019;167;132;89;16:28:05
60.48083067;15.42733669;166;133;89;16:28:07
60.48068583;15.42763174;166;134;90;16:28:07
60.48053563;15.42793214;165;135;91;16:28:09
60.48039079;15.42823255;165;134;91;16:28:09
60.48024595;15.42853296;165;135;89;16:28:11
60.48010111;15.428828;165;134;89;16:28:11
60.47996163;15.42911768;166;134;87;16:28:12
60.47981143;15.42941272;166;135;85;16:28:14
60.47967732;15.42969167;166;135;84;16:28:14
60.47953784;15.42997062;166;135;82;16:28:16
60.47940373;15.43024421;167;135;82;16:28:17
60.47927499;15.43051243;167;134;81;16:28:18
60.47913551;15.43080211;167;133;81;16:28:19
60.47901213;15.43107569;168;132;81;16:28:20
60.47888339;15.43135464;168;132;81;16:28:21
60.47876;15.43163359;168;132;80;16:28:22
60.47863126;15.43191791;167;131;80;16:28:23
60.47850788;15.43219686;167;131;81;16:28:24
60.47838986;15.43248117;167;130;81;16:28:25
60.47826111;15.43277621;167;129;80;16:28:26
60.47813773;15.43306589;166;130;80;16:28:27
60.47801971;15.43333948;166;131;78;16:28:28
60.4779017;15.4336077;166;130;77;16:28:29
60.47779441;15.43388128;166;128;75;16:28:30
60.47769785;15.43418169;166;121;74;16:28:31
60.47762275;15.4344821;166;116;73;16:28:32
60.4775691;15.43479323;165;106;70;16:28:33
60.47754228;15.43509901;165;99;67;16:28:34
60.47754228;15.43538332;165;88;61;16:28:35
60.47755837;15.43564081;166;81;54;16:28:36
60.47757983;15.43583393;166;75;40;16:28:37
60.47759593;15.43597341;166;74;25;16:28:39
60.47760665;15.4360646;166;76;19;16:28:39
60.47761202;15.43613434;166;79;16;16:28:41
60.47761738;15.43620944;166;85;17;16:28:41
60.47760665;15.43631673;166;98;24;16:28:43
60.4775852;15.43644011;166;110;29;16:28:43
60.47755837;15.43657422;166;110;31;16:28:44
60.47755301;15.43672979;166;90;32;16:28:46
60.4775691;15.43687999;166;73;33;16:28:46
60.47762275;15.43700874;166;46;36;16:28:48
60.47769248;15.43709993;166;32;36;16:28:49
60.47777295;15.43719113;166;31;40;16:28:50
60.47785342;15.43730378;166;33;44;16:28:51
60.47794998;15.43744326;167;37;49;16:28:52
60.47804654;15.43760955;167;42;57;16:28:53
60.4781431;15.4378134;167;47;60;16:28:54
60.47823429;15.43802798;167;49;61;16:28:55
60.47832012;15.43825328;167;51;63;16:28:56
60.47841668;15.43850005;167;52;65;16:28:57
60.47850788;15.43875217;167;52;65;16:28:58
60.47860444;15.43899894;167;51;67;16:28:59
60.47869563;15.43925107;166;53;69;16:29:00
60.47879219;15.43951392;166;53;72;16:29:01
60.47889411;15.43978214;166;53;73;16:29:02
60.4790014;15.44005036;166;52;73;16:29:03
60.47910869;15.44032931;166;52;75;16:29:04
60.47922134;15.44062972;166;51;77;16:29:05
60.47932863;15.44090867;166;52;76;16:29:06
60.47943592;15.44119298;166;52;76;16:29:07
60.47953784;15.44147193;166;53;75;16:29:08
60.47964513;15.44175088;166;52;75;16:29:09
60.47974706;15.44202447;165;52;74;16:29:10
60.47985435;15.44228733;165;52;72;16:29:11
60.47996163;15.44256628;165;51;71;16:29:13
60.48005819;15.44282377;164;52;71;16:29:13
60.48015475;15.44308126;164;52;69;16:29:15
60.48025131;15.44333339;164;52;68;16:29:15
60.48034787;15.44358015;164;52;67;16:29:16
60.48044443;15.44382691;164;50;66;16:29:17
60.48053563;15.44406831;163;52;65;16:29:18
60.48063755;15.4443258;163;52;65;16:29:20
60.48072338;15.44455647;162;53;62;16:29:21
60.48080921;15.44478714;162;52;61;16:29:22
60.48088968;15.44500172;162;52;59;16:29:23
60.48095405;15.44520557;161;58;52;16:29:24
60.48100233;15.44542015;161;48;50;16:29:25
60.48102915;15.44564009;161;78;48;16:29:26
60.48103452;15.44587076;161;88;50;16:29:27
60.48103988;15.44610679;161;90;51;16:29:28
60.48104525;15.44635355;161;86;53;16:29:29
60.48107207;15.44660032;161;76;54;16:29:30
60.48113644;15.44683635;161;60;56;16:29:31
60.48122764;15.44702947;161;43;58;16:29:32
60.48133492;15.44720113;161;36;60;16:29:33
60.48145831;15.44738352;160;39;65;16:29:34
60.48157096;15.44760346;160;43;69;16:29:35
60.48167288;15.44786632;160;53;71;16:29:36
60.48175871;15.44818282;160;61;76;16:29:37
60.48183918;15.44850469;160;63;79;16:29:38
60.48192501;15.44885874;159;64;83;16:29:39
60.48201084;15.44922352;159;64;87;16:29:40
60.48210204;15.44960439;159;64;91;16:29:41
60.48219323;15.45000136;159;64;95;16:29:42
60.48228979;15.45040905;159;64;98;16:29:43
60.48239172;15.45084894;158;64;100;16:29:45
60.48249364;15.45127273;158;64;102;16:29:45
60.48260093;15.45171797;157;64;106;16:29:47
60.48270822;15.45216858;157;64;108;16:29:47
60.48282087;15.45265138;157;64;113;16:29:48
60.48293889;15.45315027;157;64;114;16:29:50
60.48305154;15.45363307;157;64;114;16:29:50
60.48316419;15.45411587;157;64;115;16:29:52
60.48327684;15.45460403;157;64;116;16:29:53
60.48339486;15.45509219;157;64;116;16:29:54
60.48350751;15.45559108;157;64;117;16:29:55
60.48362553;15.45607924;157;64;117;16:29:56
60.48374355;15.45658886;157;64;117;16:29:57
60.48386157;15.45707703;157;65;116;16:29:58
60.48397422;15.45757055;157;64;115;16:29:59
60.48408687;15.45805335;157;65;115;16:30:00
60.48419952;15.45853615;157;65;115;16:30:01
60.48431218;15.45904577;157;64;114;16:30:02
60.48443019;15.45952857;157;63;114;16:30:03
60.48454285;15.460006;157;63;114;16:30:04
60.48466623;15.4604727;158;63;113;16:30:05
60.48478425;15.46095014;158;63;114;16:30:06
60.48490763;15.46143293;158;62;115;16:30:07
60.48503101;15.461905;158;62;115;16:30:08
60.48516512;15.46239853;159;60;116;16:30:09
60.48529923;15.46288133;159;60;118;16:30:10
60.4854387;15.4633534;160;59;118;16:30:11
60.48557818;15.46383083;160;59;118;16:30:12
60.48571765;15.46430826;160;59;119;16:30:13
60.48586249;15.46480179;161;58;120;16:30:15
60.48600197;15.46527922;161;58;121;16:30:15
60.48614681;15.46576202;162;59;121;16:30:17
60.48629165;15.46624482;162;59;122;16:30:17
60.48643649;15.46674371;162;59;123;16:30:19
60.48658669;15.46723723;162;59;124;16:30:19
60.48673689;15.46773612;163;58;126;16:30:20
60.48689246;15.4682672;163;59;127;16:30:22
60.48704267;15.46877146;163;59;127;16:30:22
60.48719287;15.46928644;163;59;129;16:30:24
60.48733771;15.46980679;163;60;128;16:30:25
60.48748255;15.47032714;164;60;128;16:30:26
60.48763275;15.47086895;164;61;127;16:30:27
60.48777223;15.47139466;164;61;129;16:30:28
60.48791707;15.4719311;164;62;129;16:30:29
60.48805118;15.47246218;164;62;128;16:30:30
60.48818529;15.47299325;164;63;128;16:30:31
60.4883194;15.47356188;164;64;128;16:30:32
60.48844278;15.47410369;164;64;128;16:30:33
60.48856616;15.47465086;164;65;128;16:30:34
60.48868954;15.47519267;164;65;128;16:30:35
60.48880756;15.47573984;163;66;128;16:30:36
60.48892021;15.47628701;163;67;128;16:30:37
60.48903286;15.47685027;163;67;128;16:30:38
60.48914552;15.47742426;163;128;128;16:30:39
60.48925281;15.47798753;163;69;128;16:30:40
60.48935473;15.47854006;163;69;129;16:30:41
60.48945665;15.47910869;163;70;128;16:30:42
60.48955321;15.47966659;162;71;129;16:30:43
60.48964441;15.48024595;162;71;128;16:30:44
60.4897356;15.4808253;161;72;128;16:30:45
60.4898268;15.4813993;161;72;129;16:30:47
60.48990726;15.48197329;160;73;128;16:30:47
60.4899931;15.48254728;160;74;129;16:30:49
60.4900682;15.48312664;160;74;128;16:30:49
60.4901433;15.48370063;159;75;129;16:30:51
60.49021304;15.48430681;159;76;129;16:30:52
60.49028277;15.48488081;158;76;129;16:30:52
60.49034178;15.48546553;157;77;129;16:30:54
60.49041152;15.48604488;157;77;128;16:30:54
60.49047589;15.48662961;156;76;128;16:30:56
60.49054027;15.48721433;155;77;128;16:30:57
60.49060464;15.48779368;155;77;128;16:30:58
60.49066901;15.48839986;154;77;127;16:30:59
60.49073875;15.48897922;154;77;128;16:31:00
60.49080312;15.48955321;153;76;128;16:31:01
60.49087286;15.49013257;152;75;128;16:31:02
60.49094796;15.49071193;152;75;128;16:31:03
60.49102843;15.49128592;152;74;128;16:31:04
60.49110889;15.49186528;151;73;128;16:31:05
60.49120009;15.49246609;150;72;128;16:31:06
60.49129665;15.49303472;150;71;128;16:31:07
60.49139321;15.49359262;150;70;128;16:31:08
60.49149513;15.49415588;149;69;128;16:31:09
60.49160242;15.49471378;149;128;128;16:31:10
60.49171507;15.49528241;149;128;128;16:31:11
60.49183309;15.49585104;149;67;128;16:31:12
60.49194574;15.49638748;149;66;128;16:31:13
60.49206913;15.49693465;149;65;128;16:31:14
60.49219787;15.49747646;149;64;128;16:31:15
60.49232662;15.4980129;149;63;128;16:31:16
60.49246609;15.49855471;149;62;128;16:31:17
60.49260557;15.49909651;150;61;128;16:31:19
60.49275041;15.49961686;150;61;128;16:31:19
60.49289525;15.50013721;150;60;128;16:31:21
60.49304545;15.50065219;150;59;128;16:31:21
60.49319565;15.50116718;150;58;128;16:31:23
60.49335122;15.50167143;150;58;127;16:31:23
60.49351752;15.50219178;150;56;129;16:31:24
60.49368382;15.50268531;150;55;128;16:31:26
60.49385548;15.50317883;150;54;129;16:31:26
60.49402714;15.50366163;150;53;129;16:31:28
60.49420416;15.50413907;150;53;128;16:31:29
60.49438119;15.5046165;150;52;128;16:31:30
60.49457431;15.50510466;150;51;129;16:31:31
60.4947567;15.50557137;150;50;128;16:31:32
60.49494445;15.50603271;150;49;128;16:31:33
60.49513757;15.50647795;150;49;127;16:31:34
60.49533069;15.50693393;150;48;128;16:31:35
60.49552917;15.50737381;151;47;128;16:31:36
60.49572766;15.50781369;151;46;129;16:31:37
60.49594223;15.50825894;151;45;126;16:31:38
60.49615681;15.50868809;150;44;131;16:31:39
60.49636602;15.50909579;150;43;127;16:31:40
60.4965806;15.50950348;150;43;129;16:31:41
60.49679518;15.50990582;151;42;128;16:31:42
60.49702585;15.51031888;150;41;128;16:31:43
60.49724579;15.51069975;151;40;128;16:31:44
60.49747109;15.51107526;151;39;128;16:31:45
60.49770176;15.51145077;151;39;128;16:31:46
60.49793243;15.51182091;152;37;128;16:31:47
60.49816847;15.51218033;152;37;128;16:31:48
60.4984045;15.51253438;152;36;128;16:31:49
60.49865663;15.51289916;152;35;128;16:31:51
60.49889803;15.51324248;152;34;128;16:31:51
60.49913943;15.51357508;152;34;127;16:31:53
60.49938619;15.51390231;153;33;127;16:31:53
60.49962759;15.5142349;153;33;127;16:31:55
60.49987435;15.51456213;154;33;128;16:31:55
60.50012112;15.51488936;155;33;128;16:31:56
60.50037324;15.51523805;156;33;127;16:31:58
60.50062001;15.51557064;157;34;128;16:31:58
60.50086141;15.5159086;158;34;128;16:32:00
60.50110281;15.51624119;159;34;128;16:32:01
60.5013442;15.51657915;159;34;128;16:32:02
60.50159633;15.51693857;160;35;128;16:32:03
60.50183773;15.51728725;160;35;128;16:32:04
60.50207376;15.51764131;161;36;129;16:32:05
60.5023098;15.51800609;162;36;129;16:32:06
60.5025512;15.51837087;162;37;129;16:32:07
60.50278187;15.51873565;162;37;129;16:32:08
60.50301254;15.51910579;162;38;128;16:32:09
60.5032593;15.51949739;162;38;128;16:32:10
60.50348461;15.5198729;161;38;128;16:32:11
60.50371528;15.52026451;161;39;129;16:32:12
60.50394058;15.52065074;161;40;129;16:32:13
60.50416589;15.52104771;161;41;128;16:32:14
60.50439656;15.52145541;160;41;129;16:32:15
60.5046165;15.52185774;160;41;128;16:32:16
60.50483644;15.52225471;160;42;128;16:32:17
60.50505102;15.5226624;160;43;129;16:32:18
60.50526559;15.5230701;159;43;128;16:32:19
60.5054909;15.52349925;159;43;128;16:32:20
60.50570011;15.52391231;159;43;127;16:32:21
60.50590932;15.5243361;159;44;129;16:32:23
60.50611854;15.52474916;159;44;127;16:32:23
60.50632775;15.52517295;158;45;128;16:32:25
60.5065316;15.52559674;158;45;128;16:32:25
60.50673008;15.52603126;158;46;128;16:32:27
60.50693929;15.52648723;159;47;129;16:32:28
60.50713778;15.52692175;159;47;127;16:32:28
60.50734162;15.52736163;159;46;128;16:32:30
60.50754011;15.52779615;159;47;128;16:32:30
60.50773859;15.52823603;159;47;128;16:32:32
60.50794244;15.52867591;159;46;127;16:32:33
60.50815165;15.52912652;159;46;129;16:32:34
60.50835013;15.52956104;160;46;128;16:32:35
60.50855398;15.52999556;160;47;129;16:32:36
60.50875247;15.53043544;160;47;127;16:32:37
60.50895095;15.53086996;160;47;127;16:32:38
60.50914943;15.53131521;161;47;128;16:32:39
60.50934792;15.53175509;161;47;128;16:32:40
60.5095464;15.53220034;161;47;128;16:32:41
60.50975025;15.53266704;161;48;129;16:32:42
60.50994337;15.53311765;161;48;128;16:32:43
60.51014185;15.53356826;161;48;128;16:32:44
60.51033497;15.53401351;161;48;128;16:32:45
60.51052809;15.53446949;161;49;127;16:32:46
60.51073194;15.53494155;161;49;129;16:32:47
60.51091969;15.53539753;161;49;128;16:32:48
60.51111281;15.53585351;161;49;128;16:32:49
60.51130593;15.53630948;162;49;128;16:32:50
60.51149905;15.53677082;162;49;129;16:32:51
60.51169217;15.53723752;161;49;129;16:32:52
60.51189065;15.53770423;161;50;129;16:32:53
60.51208377;15.53815484;161;49;129;16:32:55
60.51227152;15.53861082;161;49;128;16:32:55
60.51246464;15.53907752;160;49;128;16:32:57
60.5126524;15.53952813;159;49;127;16:32:57
60.51284552;15.53998411;158;49;128;16:32:59
60.51304936;15.54046154;157;49;128;16:33:00
60.51323712;15.54091215;156;49;128;16:33:00
60.51343024;15.54136813;155;49;128;16:33:02
60.51362336;15.54181874;155;49;128;16:33:02
60.51381648;15.54227471;154;49;128;16:33:04
60.51400959;15.54273069;153;49;127;16:33:05
60.51420271;15.5431813;152;49;129;16:33:06
60.5144012;15.54365337;152;49;129;16:33:07
60.51459432;15.54410934;151;49;128;16:33:08
60.5147928;15.54456532;150;49;128;16:33:09
60.51498592;15.54501593;150;49;128;16:33:10
60.51517904;15.54546654;149;49;127;16:33:11
60.51538289;15.54593325;148;48;128;16:33:12
60.515576;15.54637313;148;47;127;16:33:13
60.51577985;15.54680228;148;45;125;16:33:14
60.51598907;15.54722071;148;43;128;16:33:15
60.51620364;15.54761231;149;41;127;16:33:16
60.51642895;15.54799318;149;40;127;16:33:17
60.51665962;15.54836869;149;37;128;16:33:18
60.51691175;15.54873347;150;35;128;16:33:19
60.51715851;15.5490768;150;34;129;16:33:20
60.51741064;15.5493933;150;32;128;16:33:21
60.5176574;15.54970443;151;31;128;16:33:22
60.51791489;15.54999411;151;28;128;16:33:23
60.51818848;15.55027306;153;26;127;16:33:24
60.51845133;15.55052519;154;25;126;16:33:25
60.51871955;15.55076122;156;23;127;16:33:27
60.51898777;15.55099189;157;22;127;16:33:27
60.51927209;15.55120647;159;21;128;16:33:29
60.51954567;15.55141568;160;20;128;16:33:29
60.51982999;15.55161417;162;18;128;16:33:31
60.5201143;15.55179656;164;17;128;16:33:31
60.52039862;15.55196285;165;15;128;16:33:33
60.52069366;15.55211842;167;14;128;16:33:34
60.52097797;15.5522579;168;13;129;16:33:35
60.52126765;15.55239201;170;12;128;16:33:36
60.52155733;15.55251002;170;11;128;16:33:37
60.52184165;15.55260658;171;9;128;16:33:38
60.52214205;15.55269241;172;7;129;16:33:39
60.52244246;15.55276215;172;6;129;16:33:40
60.52274287;15.55282652;173;5;131;16:33:41
60.52303791;15.55288017;174;4;129;16:33:42
60.52333295;15.55290699;174;2;128;16:33:43
60.523628;15.55292845;174;1;128;16:33:44
60.52392304;15.55292845;174;0;128;16:33:45
60.52422881;15.55292845;175;0;128;16:33:46
60.52452385;15.55293381;175;0;129;16:33:47
60.52481353;15.55293918;175;0;128;16:33:48
60.52510858;15.55294454;175;0;129;16:33:49
60.52540898;15.55294454;176;0;128;16:33:50
60.52570403;15.55294991;176;0;127;16:33:51
60.52599907;15.55296063;176;0;129;16:33:52
60.52630484;15.552966;177;0;129;16:33:53
60.52659988;15.55297136;177;0;129;16:33:54
60.52690029;15.55297136;177;360;129;16:33:55
60.52719533;15.55297136;178;0;129;16:33:56
60.52749038;15.55297673;178;0;128;16:33:58
60.52778542;15.55298209;178;0;129;16:33:58
60.52809119;15.55298746;178;0;129;16:33:59
60.52838624;15.55299819;178;0;128;16:34:01
60.52868664;15.55300891;178;0;128;16:34:01
60.52897632;15.55300891;179;0;127;16:34:03
60.529266;15.55301964;180;1;127;16:34:03
60.52955568;15.5530411;181;2;127;16:34:05
60.52986145;15.55308402;182;3;127;16:34:06
60.53015113;15.5531323;182;4;126;16:34:07
60.53044617;15.55321276;183;7;129;16:34:08
60.53074121;15.55328786;184;7;129;16:34:09
60.53104162;15.55337906;184;8;129;16:34:10
60.53133667;15.55346489;184;8;130;16:34:11
60.53163707;15.55353999;183;7;129;16:34:12
60.53193748;15.55361509;183;7;128;16:34:13
60.53223252;15.5536902;182;7;130;16:34:14
60.53253293;15.5537653;180;7;130;16:34:15
60.53282261;15.55384576;179;7;130;16:34:16
60.53311765;15.55392623;178;7;129;16:34:17
60.53342342;15.5540067;176;7;127;16:34:18
60.53371847;15.55409253;176;7;128;16:34:19
60.53400815;15.55417299;176;8;127;16:34:20
60.53429782;15.55426955;175;9;126;16:34:21
60.5345875;15.55438757;175;11;127;16:34:22
60.53487182;15.55452168;174;13;127;16:34:23
60.5351615;15.55468261;174;15;128;16:34:24
60.53544581;15.55485427;173;17;129;16:34:25
60.53572476;15.55504739;173;18;128;16:34:26
60.53600371;15.55526197;173;21;129;16:34:27
60.53627729;15.55549264;173;22;129;16:34:28
60.53654552;15.5557394;172;24;127;16:34:30
60.53682446;15.55601835;172;26;127;16:34:31
60.53708196;15.55630267;172;28;128;16:34:31
60.53733408;15.55660844;171;31;128;16:34:33
60.53758085;15.55692494;171;32;128;16:34:33
60.53782761;15.5572629;171;34;129;16:34:35
60.53806901;15.55761695;170;35;129;16:34:35
60.53830504;15.55799782;169;38;129;16:34:37
60.53853035;15.55838406;167;40;128;16:34:38
60.53875566;15.55877566;166;41;127;16:34:39
60.53897023;15.55917799;165;41;128;16:34:40
60.53919017;15.5595696;162;41;126;16:34:41
60.53941011;15.5599612;162;40;129;16:34:42
60.53965151;15.5603528;160;39;128;16:34:43
60.53988218;15.56071758;158;37;129;16:34:44
60.54012358;15.56105554;157;34;129;16:34:45
60.54037571;15.56138277;155;32;129;16:34:46
60.54062784;15.56168854;153;30;129;16:34:47
60.54089069;15.56196749;152;27;129;16:34:48
60.54115355;15.56223571;151;26;129;16:34:49
60.54143786;15.56249857;150;24;128;16:34:50
60.54170609;15.56274533;149;24;128;16:34:51
60.54196894;15.56299746;149;24;128;16:34:52
60.54223716;15.56323886;147;23;128;16:34:53
60.54250538;15.56348026;146;23;129;16:34:54
60.54277897;15.56372702;146;23;128;16:34:55
60.54304719;15.56396842;145;24;128;16:34:56
60.54332614;15.56422055;144;24;128;16:34:57
60.54359436;15.56446731;143;24;128;16:34:58
60.54385722;15.5647248;143;25;128;16:34:59
60.54412544;15.56497157;143;24;128;16:35:00
60.54438829;15.56522369;143;25;128;16:35:02
60.54465652;15.56547582;143;24;128;16:35:02
60.5449301;15.56572795;143;24;128;16:35:03
60.54519296;15.56598008;143;25;128;16:35:05
60.54546118;15.5662322;143;24;128;16:35:05
60.5457294;15.56648433;144;24;128;16:35:07
60.54599226;15.56673646;146;24;128;16:35:07
60.54625511;15.56698859;147;24;127;16:35:09
